accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,net_sales,is_converted,is_returned
2017-03-16 02:20:32.133,4659,TCP  ,41.249.74.240,1641,Others,59,Male,DE,Premium,Arabic,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-16 02:20:32.133,3881,TCP  ,41.249.97.249,4985,Others,19,Female,US,Premium,English,1800.51,No,0.0,Credit Card,1800.51,1,0
2017-03-16 02:22:34.414,4464,TCP  ,41.250.153.166,427,Others,59,Male,IN,Premium,French,900.24,No,0.0,Debit Card,900.24,1,0
2017-03-16 02:22:34.414,1938,TCP  ,41.250.175.112,4505,Others,21,Male,IN,Premium,English,71.68,No,0.0,Credit Card,71.68,1,0
2017-03-16 02:21:11.849,1978,TCP  ,41.250.186.93,225,Others,49,Male,IN,Premium,French,35.84,No,0.0,Cash,35.84,1,0
2017-03-16 02:21:11.849,4309,TCP  ,41.250.42.246,6754,Others,69,Female,IN,Premium,French,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:23:31.673,4757,TCP  ,41.251.57.245,46,Others,46,Male,PL,Premium,English,15.69,No,0.0,Debit Card,15.69,1,0
2017-03-16 02:23:31.673,4254,TCP  ,41.34.252.241,40,Safari,33,Female,GB,Premium,English,0.0,Yes,1500.4,Debit Card,-1500.4,0,1
2017-03-16 02:20:35.173,4753,TCP  ,41.39.143.220,702,Safari,30,Male,CA,Normal,English,0.0,Yes,107.52,Cash,-107.52,0,1
2017-03-16 02:20:35.173,3065,TCP  ,41.40.38.177,586,Safari,31,Male,SE,Normal,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:20:35.173,3087,TCP  ,41.43.232.93,556,Safari,60,Female,JP,Normal,English,0.0,Yes,162.64,Others,-162.64,0,1
2017-03-16 02:20:35.173,4598,TCP  ,41.45.225.157,515,Safari,45,Female,CH,Normal,English,58.65,No,0.0,Cash,58.65,1,0
2017-03-16 02:20:36.235,2729,TCP  ,41.48.16.48,639,Safari,43,Female,US,Normal,English,35.19,No,0.0,Cash,35.19,1,0
2017-03-16 02:20:36.235,4985,TCP  ,41.50.27.26,614,IOS App,43,Female,CA,Normal,English,900.24,No,0.0,Cash,900.24,1,0
2017-03-16 02:21:49.965,3211,TCP  ,41.57.217.62,381,Microsoft Edge,68,Female,AT,Premium,English,10.46,No,0.0,Cash,10.46,1,0
2017-03-16 02:21:49.965,4483,TCP  ,41.57.217.81,1361,Microsoft Edge,37,Female,CA,Premium,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:23:49.133,2726,TCP  ,41.58.148.123,803,Microsoft Edge,31,Male,NO,Premium,English,0.0,Yes,162.64,Debit Card,-162.64,0,1
2017-03-16 02:23:49.133,3909,TCP  ,41.58.193.102,1671,IOS App,64,Male,CA,Premium,English,15.69,No,0.0,Cash,15.69,1,0
2017-03-16 02:24:09.090,1943,TCP  ,41.58.224.20,46,IOS App,60,Female,MX,Premium,English,900.24,No,0.0,Others,900.24,1,0
2017-03-16 02:24:09.090,1635,TCP  ,41.58.239.61,40,IOS App,62,Female,CA,Premium,English,107.52,No,0.0,Credit Card,107.52,1,0
2017-03-16 02:21:13.397,3529,TCP  ,41.58.246.134,556,IOS App,26,Male,IT,Normal,English,20.92,No,0.0,Cash,20.92,1,0
2017-03-16 02:21:13.397,3497,TCP  ,41.58.49.110,515,IOS App,62,Female,US,Normal,English,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-16 02:21:13.443,3052,TCP  ,41.58.51.187,702,Chrome,41,Female,US,Normal,English,0.0,Yes,2100.0,Cash,-2100.0,0,1
2017-03-16 02:21:13.443,3221,TCP  ,41.58.61.45,586,Chrome,57,Male,US,Normal,English,0.0,Yes,300.08,Cash,-300.08,0,1
2017-03-16 02:21:13.449,2210,TCP  ,41.58.78.96,639,Chrome,30,Female,IT,Normal,English,46.92,No,0.0,Credit Card,46.92,1,0
2017-03-16 02:21:13.449,4197,TCP  ,41.59.36.112,614,Chrome,24,Male,RU,Normal,English,0.0,Yes,203.3,Credit Card,-203.3,0,1
2017-03-16 02:24:52.766,2183,TCP  ,41.60.115.172,46,Chrome,52,Female,RU,Premium,English,900.24,No,0.0,Credit Card,900.24,1,0
2017-03-16 02:24:52.766,3849,TCP  ,41.60.129.92,40,Chrome,44,Female,JP,Premium,English,20.92,No,0.0,Cash,20.92,1,0
2017-03-16 02:19:52.850,4435,TCP  ,41.63.158.163,231,Chrome,40,Male,IT,Premium,Spanish,0.0,Yes,40.66,Cash,-40.66,0,1
2017-03-16 02:19:52.850,2603,TCP  ,41.66.195.165,6754,Chrome,47,Male,US,Premium,English,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-16 02:24:58.507,1765,TCP  ,41.66.227.60,46,Chrome,53,Male,IT,Premium,English,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-16 02:24:58.507,4170,TCP  ,41.66.228.74,40,Chrome,51,Male,CA,Premium,English,0.0,Yes,1050.0,Cash,-1050.0,0,1
2017-03-16 01:25:05.253,4204,TCP  ,41.66.253.106,231,Others,18,Female,JP,Premium,English,0.0,Yes,30.3,Cash,-30.3,0,1
2017-03-16 01:25:05.253,2987,TCP  ,41.66.253.145,2354,Others,67,Male,IT,Premium,English,0.0,Yes,1200.32,Cash,-1200.32,0,1
2017-03-16 02:22:35.171,1519,TCP  ,41.66.253.18,561,Others,18,Female,IT,Normal,English,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-16 02:22:35.171,4103,TCP  ,41.66.253.78,589,Others,55,Female,US,Normal,English,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-16 02:22:35.298,4993,TCP  ,41.66.253.97,1727,Others,60,Male,CA,Normal,English,71.68,No,0.0,Credit Card,71.68,1,0
2017-03-16 02:22:35.298,3413,TCP  ,41.66.255.105,579,Others,28,Male,CN,Normal,English,600.17,No,0.0,Cash,600.17,1,0
2017-03-16 02:23:13.397,1980,TCP  ,41.66.255.210,561,Mozilla Firefox,52,Female,CN,Normal,English,46.92,No,0.0,Credit Card,46.92,1,0
2017-03-16 02:23:13.397,3457,TCP  ,41.66.255.237,589,Mozilla Firefox,48,Female,US,Normal,English,1050.0,No,0.0,Credit Card,1050.0,1,0
2017-03-16 02:23:13.554,3249,TCP  ,41.66.255.242,1727,Mozilla Firefox,25,Male,IT,Normal,English,143.36,No,0.0,Others,143.36,1,0
2017-03-16 02:23:13.554,4335,TCP  ,41.66.255.30,579,Mozilla Firefox,40,Male,CA,Normal,English,107.52,No,0.0,Debit Card,107.52,1,0
2017-03-16 02:26:24.437,3292,TCP  ,41.66.28.86,92,Mozilla Firefox,54,Female,CN,Premium,French,46.92,No,0.0,Cash,46.92,1,0
2017-03-16 02:26:24.437,2051,TCP  ,41.66.28.93,44,Mozilla Firefox,60,Male,US,Premium,French,20.92,No,0.0,Credit Card,20.92,1,0
2017-03-16 02:23:35.169,3333,TCP  ,41.72.112.3,556,Android App,30,Male,CA,Normal,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:23:35.169,3875,TCP  ,41.72.20.109,515,Android App,36,Male,AR,Normal,Portuguese,0.0,Yes,5250.0,Others,-5250.0,0,1
2017-03-16 02:23:35.169,3152,TCP  ,41.73.121.146,702,Android App,68,Male,GB,Normal,Russian,162.64,No,0.0,Cash,162.64,1,0
2017-03-16 02:23:35.169,2825,TCP  ,41.73.158.95,586,Android App,19,Female,DE,Normal,English,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-16 02:23:39.398,4977,UDP  ,41.73.96.40,122,Android App,26,Female,US,Premium,French,46.92,No,0.0,Cash,46.92,1,0
2017-03-16 02:23:39.398,2771,ICMP ,41.73.96.50,150,Android App,24,Female,IN,Premium,French,15.69,No,0.0,Credit Card,15.69,1,0
2017-03-16 02:26:32.913,2312,TCP  ,41.74.210.277,396,Android App,30,Male,CA,Premium,Spanish,35.84,No,0.0,Credit Card,35.84,1,0
2017-03-16 02:26:32.913,2515,TCP  ,41.74.210.364,1559,Android App,18,Male,AR,Premium,Spanish,81.32,No,0.0,Cash,81.32,1,0
2017-03-16 02:23:42.207,4739,UDP  ,41.74.211.146,48,Android App,61,Female,PL,Premium,Spanish,60.6,No,0.0,Cash,60.6,1,0
2017-03-16 02:23:42.207,4923,ICMP ,41.74.212.16,76,Android App,22,Male,IN,Premium,Spanish,1800.51,No,0.0,Debit Card,1800.51,1,0
2017-03-16 02:25:49.007,1572,TCP  ,41.74.212.37,329,Android App,54,Female,KR,Premium,Spanish,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:25:49.007,2632,TCP  ,41.75.133.5,8605,Android App,24,Male,CA,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:23:07.772,3622,TCP  ,41.77.16.70,374,Android App,58,Female,CN,Premium,Spanish,900.24,No,0.0,Debit Card,900.24,1,0
2017-03-16 02:23:07.772,3148,TCP  ,41.78.195.36,7838,Android App,34,Male,AT,Premium,English,0.0,Yes,600.16,Others,-600.16,0,1
2017-03-16 02:25:08.284,4146,TCP  ,41.78.72.149,448,Android App,18,Male,US,Premium,English,45.45,No,0.0,Credit Card,45.45,1,0
2017-03-16 02:25:08.284,4125,TCP  ,41.78.74.253,2682,Android App,22,Male,CA,Premium,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:24:13.400,4026,TCP  ,41.78.82.247,556,Android App,20,Male,SE,Normal,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:24:13.400,4344,TCP  ,41.78.83.142,515,Android App,36,Male,CH,Normal,English,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-16 02:24:13.447,3285,TCP  ,41.79.137.109,702,Android App,41,Female,IN,Normal,English,900.24,No,0.0,Cash,900.24,1,0
2017-03-16 02:24:13.447,2871,TCP  ,41.79.137.109,586,Android App,52,Female,IN,Normal,English,30.3,No,0.0,Credit Card,30.3,1,0
2017-03-16 02:27:19.787,3487,TCP  ,41.79.217.175,46,Android App,26,Female,US,Premium,French,40.66,No,0.0,Cash,40.66,1,0
2017-03-16 02:27:19.787,2015,TCP  ,41.79.217.194,40,Android App,33,Male,NO,Premium,English,203.3,No,0.0,Credit Card,203.3,1,0
2017-03-16 02:28:00.575,3227,TCP  ,41.79.219.198,46,Chrome,38,Male,IN,Premium,French,2100.0,No,0.0,Others,2100.0,1,0
2017-03-16 02:28:00.575,4652,TCP  ,41.82.152.70,40,Mozilla Firefox,53,Female,JP,Premium,French,35.19,No,0.0,Credit Card,35.19,1,0
2017-03-16 02:28:27.427,4356,TCP  ,41.82.1.71,393,Mozilla Firefox,18,Female,PL,Premium,English,0.0,Yes,600.16,Cash,-600.16,0,1
2017-03-16 02:28:27.427,4937,TCP  ,41.82.17.203,1640,Mozilla Firefox,40,Female,GB,Premium,English,45.45,No,0.0,Credit Card,45.45,1,0
2017-03-16 02:28:56.135,2801,TCP  ,41.82.62.106,46,Mozilla Firefox,45,Male,CA,Premium,French,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-16 02:28:56.135,2090,TCP  ,41.82.66.215,40,Mozilla Firefox,39,Female,SE,Premium,French,900.24,No,0.0,Cash,900.24,1,0
2017-03-16 02:27:07.099,3325,TCP  ,41.83.75.192,237,Mozilla Firefox,61,Male,JP,Premium,French,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-16 02:27:07.099,4638,TCP  ,41.85.189.166,7835,Mozilla Firefox,25,Female,CH,Premium,English,0.0,Yes,26.15,Credit Card,-26.15,0,1
2017-03-16 02:29:05.754,2747,TCP  ,41.86.227.174,375,Mozilla Firefox,69,Female,US,Premium,English,0.0,Yes,20.92,Debit Card,-20.92,0,1
2017-03-16 02:29:05.754,1975,TCP  ,41.87.161.91,2430,Mozilla Firefox,33,Female,CA,Premium,English,203.3,No,0.0,Credit Card,203.3,1,0
2017-03-16 01:29:30.032,4550,TCP  ,41.89.10.242,231,Mozilla Firefox,57,Male,AT,Premium,English,40.66,No,0.0,Cash,40.66,1,0
2017-03-16 01:29:30.032,2912,TCP  ,41.89.226.5,8481,Android App,25,Male,CA,Premium,English,1500.4,No,0.0,Others,1500.4,1,0
2017-03-16 02:29:32.929,3727,TCP  ,41.97.76.98,46,Chrome,39,Female,NO,Premium,English,0.0,Yes,81.32,Credit Card,-81.32,0,1
2017-03-16 02:29:32.929,1926,TCP  ,42.0.7.65,40,Chrome,43,Male,CA,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:29:34.356,2231,TCP  ,42.106.175.145,92,Chrome,67,Female,MX,Premium,English,15.69,No,0.0,Credit Card,15.69,1,0
2017-03-16 02:29:34.356,2013,TCP  ,42.106.175.146,40,Chrome,61,Male,CA,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:26:35.174,3083,TCP  ,42.106.175.153,702,Chrome,63,Female,IT,Normal,English,2100.0,No,0.0,Cash,2100.0,1,0
2017-03-16 02:26:35.174,3482,TCP  ,42.107.175.151,586,Chrome,57,Female,US,Normal,English,26.15,No,0.0,Debit Card,26.15,1,0
2017-03-16 02:26:35.174,4217,TCP  ,42.112.156.182,556,IOS App,23,Male,US,Normal,English,2100.0,No,0.0,Credit Card,2100.0,1,0
2017-03-16 02:26:35.174,3980,TCP  ,42.112.179.200,515,IOS App,24,Male,US,Normal,English,162.64,No,0.0,Cash,162.64,1,0
2017-03-16 02:26:36.449,2476,TCP  ,42.112.227.94,639,IOS App,44,Male,IT,Normal,English,0.0,Yes,20.92,Cash,-20.92,0,1
2017-03-16 02:26:36.449,1696,TCP  ,42.112.234.187,568,IOS App,37,Male,RU,Normal,English,0.0,Yes,1800.51,Credit Card,-1800.51,0,1
2017-03-16 02:27:48.609,4729,TCP  ,42.112.86.35,433,IOS App,34,Female,RU,Premium,English,1800.51,No,0.0,Others,1800.51,1,0
2017-03-16 02:27:48.609,2244,TCP  ,42.112.93.166,2453,IOS App,39,Male,JP,Premium,English,107.52,No,0.0,Credit Card,107.52,1,0
2017-03-16 02:29:44.798,3624,TCP  ,42.113.162.100,285,IOS App,28,Female,IT,Premium,English,600.17,No,0.0,Credit Card,600.17,1,0
2017-03-16 02:29:44.798,3104,TCP  ,42.113.162.207,697,Microsoft Edge,20,Female,US,Premium,English,1500.4,No,0.0,Debit Card,1500.4,1,0
2017-03-16 02:27:13.397,3534,TCP  ,42.113.167.222,556,Microsoft Edge,64,Male,IT,Normal,English,0.0,Yes,2100.0,Credit Card,-2100.0,0,1
2017-03-16 02:27:13.397,4585,TCP  ,42.113.191.121,515,Microsoft Edge,68,Female,CA,Normal,English,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-16 02:27:13.444,3111,TCP  ,42.113.41.111,702,Microsoft Edge,38,Male,JP,Normal,English,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-16 02:27:13.444,4917,TCP  ,42.113.85.16,586,Microsoft Edge,33,Female,IT,Normal,English,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-16 02:27:13.444,1864,TCP  ,42.114.20.165,639,Microsoft Edge,62,Female,IT,Normal,English,600.17,No,0.0,Cash,600.17,1,0
2017-03-16 02:27:13.444,3558,TCP  ,42.114.241.139,614,Safari,56,Male,US,Normal,English,45.45,No,0.0,Cash,45.45,1,0
2017-03-16 02:27:32.323,3165,UDP  ,42.114.246.30,122,Safari,51,Male,CA,Premium,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:27:32.323,4602,ICMP ,42.114.87.3,150,Safari,49,Female,CN,Premium,English,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-16 02:27:35.172,2947,TCP  ,42.115.140.42,561,Safari,59,Female,CN,Normal,English,0.0,Yes,23.46,Cash,-23.46,0,1
2017-03-16 02:27:35.172,2580,TCP  ,42.115.19.37,543,Others,22,Female,US,Normal,English,0.0,Yes,1200.32,Cash,-1200.32,0,1
2017-03-16 02:27:35.294,4790,TCP  ,42.115.29.204,1727,Others,19,Male,IT,Normal,English,143.36,No,0.0,Credit Card,143.36,1,0
2017-03-16 02:27:35.294,1730,TCP  ,42.115.46.216,579,Others,35,Female,CA,Normal,English,75.75,No,0.0,Others,75.75,1,0
2017-03-16 02:27:54.537,2244,TCP  ,42.117.49.20,268,Others,53,Male,CN,Premium,English,5250.0,No,0.0,Credit Card,5250.0,1,0
2017-03-16 02:27:54.537,4579,TCP  ,42.119.157.250,257,Others,24,Male,US,Premium,English,0.0,Yes,60.6,Debit Card,-60.6,0,1
2017-03-16 02:30:55.489,3133,TCP  ,42.153.50.4,46,Others,34,Female,CA,Premium,English,10.46,No,0.0,Others,10.46,1,0
2017-03-16 02:30:55.489,1812,TCP  ,42.2.132.231,40,Others,21,Male,AR,Premium,English,0.0,Yes,143.36,Debit Card,-143.36,0,1
2017-03-16 02:31:06.177,1524,TCP  ,42.201.128.230,314,Others,64,Female,GB,Premium,French,2400.68,No,0.0,Cash,2400.68,1,0
2017-03-16 02:31:06.177,4005,TCP  ,42.60.134.39,281,Others,39,Male,DE,Premium,English,600.16,No,0.0,Others,600.16,1,0
2017-03-16 02:28:13.398,2010,TCP  ,42.60.245.145,561,Others,28,Female,US,Normal,English,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-16 02:28:13.398,2618,TCP  ,42.60.42.219,589,Safari,25,Female,JP,Normal,English,0.0,Yes,46.92,Cash,-46.92,0,1
2017-03-16 02:28:13.553,3595,TCP  ,42.61.252.42,1727,Safari,21,Male,AU,Normal,English,600.17,No,0.0,Debit Card,600.17,1,0
2017-03-16 02:28:13.553,2838,TCP  ,42.72.80.87,579,Safari,67,Female,IT,Normal,English,162.64,No,0.0,Others,162.64,1,0
2017-03-16 02:31:18.601,3291,TCP  ,42.92.166.247,46,Safari,65,Male,RU,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:31:18.601,3414,TCP  ,43.224.108.63,40,Safari,51,Female,CH,Premium,English,107.52,No,0.0,Credit Card,107.52,1,0
2017-03-16 02:31:25.145,4105,TCP  ,43.224.221.179,92,Microsoft Edge,43,Female,IN,Premium,English,179.2,No,0.0,Others,179.2,1,0
2017-03-16 02:31:25.145,1787,TCP  ,43.224.33.141,44,Microsoft Edge,63,Female,CA,Premium,English,0.0,Yes,15.15,Others,-15.15,0,1
2017-03-16 02:31:52.624,3972,TCP  ,43.225.248.115,46,Microsoft Edge,57,Male,AU,Premium,English,0.0,Yes,15.69,Credit Card,-15.69,0,1
2017-03-16 02:31:52.624,3991,TCP  ,43.225.70.15,40,IOS App,33,Female,CA,Premium,English,20.92,No,0.0,Cash,20.92,1,0
2017-03-16 02:30:23.596,3272,TCP  ,43.226.7.3,225,IOS App,23,Female,IT,Premium,English,179.2,No,0.0,Debit Card,179.2,1,0
2017-03-16 02:30:23.596,3396,TCP  ,43.227.133.47,8541,IOS App,22,Female,IT,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:29:35.170,2762,TCP  ,43.228.222.23,702,IOS App,31,Male,IT,Normal,English,600.17,No,0.0,Cash,600.17,1,0
2017-03-16 02:29:35.170,2113,TCP  ,43.228.93.206,586,IOS App,64,Male,AU,Normal,tegulu,35.84,No,0.0,Debit Card,35.84,1,0
2017-03-16 02:29:35.170,1815,TCP  ,43.228.96.37,556,Chrome,54,Male,IT,Normal,English,15.69,No,0.0,Cash,15.69,1,0
2017-03-16 02:29:35.170,1856,TCP  ,43.230.180.6,515,Chrome,30,Male,IT,Normal,English,143.36,No,0.0,Credit Card,143.36,1,0
2017-03-16 02:31:47.387,1517,TCP  ,43.230.45.60,307,Chrome,30,Male,IT,Premium,English,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:31:47.387,1612,TCP  ,43.231.252.153,6734,Chrome,39,Female,US,Premium,English,121.98,No,0.0,Cash,121.98,1,0
2017-03-16 02:32:23.778,4707,TCP  ,43.231.55.362,765,Chrome,53,Female,RU,Premium,English,15.69,No,0.0,Others,15.69,1,0
2017-03-16 02:32:23.778,4693,TCP  ,43.231.55.481,3597,Chrome,56,Male,CN,Premium,English,26.15,No,0.0,Others,26.15,1,0
2017-03-16 02:30:13.399,4601,TCP  ,43.231.56.61,556,Chrome,33,Female,CA,Normal,English,0.0,Yes,203.3,Cash,-203.3,0,1
2017-03-16 02:30:13.399,4994,TCP  ,43.239.205.40,515,Chrome,32,Female,CN,Normal,English,10.46,No,0.0,Others,10.46,1,0
2017-03-16 02:30:13.445,3077,TCP  ,43.239.215.84,702,Chrome,25,Male,CH,Normal,nepali,26.15,No,0.0,Debit Card,26.15,1,0
2017-03-16 02:30:13.445,1987,TCP  ,43.239.218.129,586,Chrome,59,Female,CN,Normal,English,2400.68,No,0.0,Cash,2400.68,1,0
2017-03-16 02:33:02.345,2546,TCP  ,43.241.128.83,314,Others,27,Female,CA,Premium,English,0.0,Yes,5.23,Cash,-5.23,0,1
2017-03-16 02:33:02.345,3066,TCP  ,43.241.144.123,281,Others,57,Female,AT,Premium,English,600.17,No,0.0,Credit Card,600.17,1,0
2017-03-16 02:33:58.744,4198,TCP  ,43.241.151.35,46,Others,20,Female,GB,Premium,English,46.92,No,0.0,Cash,46.92,1,0
2017-03-16 02:33:58.744,3724,TCP  ,43.242.240.51,40,Others,33,Male,CA,Premium,mongolian,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-16 02:34:19.809,3738,TCP  ,43.245.11.147,46,Others,34,Female,JP,Premium,English,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:34:19.809,3181,TCP  ,43.245.159.27,40,Others,59,Male,PL,Premium,English,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-16 02:34:19.140,3867,TCP  ,43.246.104.192,329,Mozilla Firefox,49,Female,CH,Premium,English,0.0,Yes,5.23,Cash,-5.23,0,1
2017-03-16 02:34:19.140,2946,TCP  ,43.246.159.195,2449,Mozilla Firefox,63,Male,US,Premium,English,1800.51,No,0.0,Cash,1800.51,1,0
2017-03-16 02:31:34.689,2537,TCP  ,43.247.156.164,1917,Mozilla Firefox,65,Female,RU,Premium,English,35.84,No,0.0,Cash,35.84,1,0
2017-03-16 02:31:34.689,2362,TCP  ,43.247.156.164,2961,Mozilla Firefox,18,Female,US,Premium,English,0.0,Yes,1800.51,Cash,-1800.51,0,1
2017-03-16 02:31:39.174,3430,TCP  ,43.247.158.5,1593,Mozilla Firefox,40,Female,US,Premium,English,1800.51,No,0.0,Cash,1800.51,1,0
2017-03-16 02:31:39.174,4659,TCP  ,43.247.159.3,2617,Mozilla Firefox,60,Male,JP,Premium,English,81.32,No,0.0,Debit Card,81.32,1,0
2017-03-16 02:31:41.841,4249,TCP  ,43.248.34.169,1593,Android App,39,Female,AU,Premium,English,0.0,Yes,1500.4,Cash,-1500.4,0,1
2017-03-16 02:31:41.841,2520,TCP  ,43.248.35.218,2617,Android App,20,Female,CA,Premium,English,1500.4,No,0.0,Debit Card,1500.4,1,0
2017-03-16 02:31:42.370,2668,TCP  ,43.248.38.218,1593,Android App,65,Female,NO,Premium,English,35.19,No,0.0,Others,35.19,1,0
2017-03-16 02:31:42.370,3432,TCP  ,43.251.0.99,2669,Android App,52,Female,CH,Premium,English,1500.4,No,0.0,Debit Card,1500.4,1,0
2017-03-16 02:31:45.093,3750,TCP  ,43.251.215.12,1593,Android App,69,Female,RU,Premium,English,26.15,No,0.0,Debit Card,26.15,1,0
2017-03-16 02:31:45.093,2593,TCP  ,43.251.218.203,2669,Android App,69,Male,SE,Premium,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:31:48.279,3876,TCP  ,43.252.159.30,1865,Android App,60,Female,IT,Premium,English,900.24,No,0.0,Others,900.24,1,0
2017-03-16 02:31:48.279,4362,TCP  ,43.252.192.84,2961,Android App,35,Male,US,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:31:52.262,2329,TCP  ,43.252.221.184,2137,Android App,37,Female,CA,Premium,English,203.3,No,0.0,Cash,203.3,1,0
2017-03-16 02:31:52.262,1695,TCP  ,43.252.25.68,3357,Android App,58,Female,DE,Premium,English,900.24,No,0.0,Debit Card,900.24,1,0
2017-03-16 02:32:02.247,2586,TCP  ,43.252.64.141,2137,Android App,39,Female,CA,Premium,English,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-16 02:32:02.247,4911,TCP  ,43.255.179.34,3357,Android App,41,Female,JP,Premium,English,1800.51,No,0.0,Debit Card,1800.51,1,0
2017-03-16 02:32:13.061,1548,TCP  ,45.109.1.141,2137,Android App,37,Male,JP,Premium,Arabic,26.15,No,0.0,Credit Card,26.15,1,0
2017-03-16 02:32:13.061,2073,TCP  ,45.112.176.87,3357,Android App,26,Female,GB,Premium,English,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-16 02:32:22.998,4929,TCP  ,45.112.177.54,1729,Android App,42,Male,IT,Premium,English,10.46,No,0.0,Cash,10.46,1,0
2017-03-16 02:32:22.998,2099,TCP  ,45.112.42.185,2841,Android App,65,Female,AT,Premium,English,600.17,No,0.0,Credit Card,600.17,1,0
2017-03-16 02:30:13.451,3366,TCP  ,45.112.9.140,132,Android App,56,Male,IT,Normal,English,0.0,Yes,40.66,Credit Card,-40.66,0,1
2017-03-16 02:30:13.451,4986,TCP  ,45.113.237.156,190,Android App,26,Female,CH,Normal,English,0.0,Yes,10.46,Cash,-10.46,0,1
2017-03-16 02:32:26.082,1768,TCP  ,45.114.157.121,1593,Android App,38,Male,IT,Premium,English,1800.51,No,0.0,Cash,1800.51,1,0
2017-03-16 02:32:26.082,4321,TCP  ,45.114.232.39,2617,Android App,35,Female,MX,Premium,English,35.19,No,0.0,Credit Card,35.19,1,0
2017-03-16 02:32:28.255,2102,TCP  ,45.114.61.222,1609,Android App,44,Male,IT,Premium,English,203.3,No,0.0,Cash,203.3,1,0
2017-03-16 02:32:28.255,4551,TCP  ,45.115.171.159,2617,Android App,51,Male,IT,Premium,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:32:30.930,1958,TCP  ,45.115.172.122,1593,Chrome,51,Male,KR,Premium,English,40.66,No,0.0,Cash,40.66,1,0
2017-03-16 02:32:30.930,4598,TCP  ,45.115.190.72,2669,Mozilla Firefox,51,Male,IT,Premium,English,58.65,No,0.0,Cash,58.65,1,0
2017-03-16 02:32:33.028,3551,TCP  ,45.115.53.203,1457,Mozilla Firefox,68,Female,PR,Premium,English,35.19,No,0.0,Cash,35.19,1,0
2017-03-16 02:32:33.028,2255,TCP  ,45.116.121.20,2445,Mozilla Firefox,30,Female,AU,Premium,English,75.75,No,0.0,Cash,75.75,1,0
2017-03-16 02:32:35.174,3480,TCP  ,45.116.123.171,702,Mozilla Firefox,21,Female,US,Normal,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:32:35.174,2031,TCP  ,45.116.228.43,586,Mozilla Firefox,20,Male,IT,Normal,English,121.98,No,0.0,Others,121.98,1,0
2017-03-16 02:32:35.174,2617,TCP  ,45.116.232.52,556,Mozilla Firefox,20,Female,US,Normal,English,0.0,Yes,600.16,Credit Card,-600.16,0,1
2017-03-16 02:32:35.174,3010,TCP  ,45.116.233.23,515,Mozilla Firefox,65,Female,RU,Normal,English,900.24,No,0.0,Credit Card,900.24,1,0
2017-03-16 02:32:35.174,4709,TCP  ,45.117.51.224,561,Mozilla Firefox,59,Female,IT,Normal,English,107.52,No,0.0,Debit Card,107.52,1,0
2017-03-16 02:32:35.174,4806,TCP  ,45.118.159.239,589,Mozilla Firefox,31,Male,SE,Normal,English,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-16 02:32:33.418,4602,TCP  ,45.118.216.99,1593,Mozilla Firefox,19,Female,AR,Premium,English,600.16,No,0.0,Cash,600.16,1,0
